ticker,price,market_cap,shares,pe,pb,peg,ev_ebitda,p_fcf,roe,roa,roic,debt_equity,total_debt,cash,ttm_fcf,fcf_growth,op_margins,profit_margins,name,sector,industry,dcf_value,margin_of_safety,s_pe,s_pfcf,s_ev_ebitda,s_pb,s_peg,fund_score,s_roe,s_roa,s_margin,s_debt,s_fcf_pos,qual_score,dcf_score,composite,rank
CMI,593.28,81970806784,138165463,28.8982,6.6346836,,16.866,34.354906447611064,0.23928,0.078150004,,0.60516,8113999872.0,3608999936.0,2386000000.0,0.31637487620683746,0.10918,0.08444,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,577.68,-0.027,0.5769230769230769,0.2894736842105263,0.6088657105606259,0.47409282700421945,,0.48733882467461215,0.5260629781177726,0.4487179487179487,0.6923076923076924,0.6382775119617224,1.0,0.6610732262210272,0.4865,0.530436895191371,114
TXT,100.77,17550348288,174162437,19.68164,2.2305102,,12.056,18.89165585360603,0.12242,0.044650003,,0.54375,4281999872.0,1940000000.0,929000000.0,-0.06430519167745119,0.074250005,0.062230002,Textron,Industrials,Aerospace & Defense,41.81,-1.4099,0.8974358974358975,0.881578947368421,0.908735332464146,0.9486919831223629,,0.9091105400977069,0.8156911581569116,0.8205128205128206,0.8717948717948718,0.691866028708134,1.0,0.8399729758345476,0.0,0.5281819329928343,115
KR,66.36,43975327744,632849160,58.725666,5.378505,,8.719,24.74694864603264,0.07997,0.05192,,3.57991,25198999552.0,3956000000.0,1777000000.0,-0.2079304716600946,0.03101,0.0053600003,Kroger,Consumer Staples,Food Retail,,,0.052522746071133136,0.4934210526315789,0.8587570621468927,0.40888888888888897,,0.45339743743462346,0.701853344077357,0.6238095238095238,0.9155982905982906,0.13155080213903747,1.0,0.6745623921248418,0.5,0.5273297011333287,116
AVB,177.4,25118941184,141140652,23.972971,2.1131878,,18.667,17.81672202756034,0.088879995,0.026700001,,0.78826,9328551936.0,187234000.0,1409852000.0,0.10324094211491075,0.29693002,0.34569,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,134.78,-0.3162,0.8311965811965812,0.6998050682261209,0.5407326407873154,0.6404301075268816,,0.6780410994342247,0.42074363992172203,0.5099255583126551,0.4772539288668321,0.6363636363636364,1.0,0.6088573526929691,0.3419,0.5262887229752209,117
HSIC,79.57,9649326080,117724807,25.100946,2.806999,,14.057,14.59807273827534,0.08347999,0.042329997,,0.7022400000000001,3440999936.0,136000000.0,661000000.0,0.03395131961335851,0.0614,0.03022,Henry Schein,Health Care,Health Care Distributors,55.95,-0.4222,0.6132867132867132,0.8222530009233612,0.5423728813559322,0.5693333333333332,,0.636811482224835,0.7419676214196762,0.7186609686609686,0.7974358974358975,0.48165289256198357,1.0,0.7479434760157051,0.2889,0.5254298877826185,118
AJG,216.51,55637872640,256976000,37.719513,2.3859692,,19.52,22.793065399426464,0.06906,0.022449998,,0.58354,13624000512.0,1403000064.0,2441000000.0,0.24536448405844302,0.104370005,0.11484,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,282.41,0.2333,0.0682051282051282,0.27179276315789475,0.16384180790960454,0.42666666666666664,,0.23262659148482354,0.9178082191780822,0.5829562594268477,0.9324786324786325,0.4363636363636364,1.0,0.7739213494894398,0.61665,0.5215596443920482,119
REGN,779.67,82426560512,103902660,18.796288,2.5592484,,17.518,21.891681852756825,0.14864999,0.05909,,0.09510999999999999,2972699904.0,8605200384.0,3765200000.0,0.03479635870110842,0.23134,0.31409,Regeneron Pharmaceuticals,Health Care,Biotechnology,598.45,-0.3028,0.7790209790209791,0.6089566020313945,0.33898305084745767,0.6368888888888888,,0.59096238019718,0.4839352428393524,0.5311016144349479,0.3416666666666666,0.9259504132231404,1.0,0.6565307874328214,0.3486,0.5104095299272183,120
CARR,64.14,53611028480,835843882,37.95266,3.8851533,,19.175,25.276298198962753,0.10925,0.03526,,0.8771899999999999,12392999936.0,1555000064.0,2121000000.0,0.1414942136093542,0.01923,0.06824,Carrier Global,Industrials,Building Products,46.16,-0.3894,0.2820512820512821,0.6447368421052632,0.41329856584093877,0.7434599156118145,,0.5208866514023246,0.8551859099804305,0.9102564102564102,0.9487179487179487,0.37033492822966513,1.0,0.816899039436891,0.3053,0.5086550878500363,121
STE,250.65,24600547328,98075025,34.958157,3.43681,,16.653,31.62040335425889,0.10468,0.06606,,0.28651,2053699968.0,423700000.0,777996000.0,0.2511380002216068,0.18494,0.12144,Steris,Health Care,Health Care Equipment,263.72,0.0496,0.3002331002331002,0.2534626038781163,0.37288135593220345,0.484888888888889,,0.35286648723307723,0.6682440846824409,0.4185660018993352,0.5611111111111111,0.7963636363636364,1.0,0.6888569668113047,0.5248,0.5056375122344032,122
LHX,356.14,66617004032,186776263,41.6538,3.3889694,,19.132,24.838554821774796,0.08191,0.04235,,0.6061099999999999,11900999680.0,1069000000.0,2682000000.0,0.12058625823381863,0.12872,0.07345,L3Harris,Industrials,Aerospace & Defense,249.75,-0.426,0.21794871794871798,0.6842105263157895,0.42633637548891795,0.8332489451476793,,0.5404361412252762,0.9341754136274684,0.8461538461538461,0.6153846153846154,0.6248803827751197,1.0,0.8041188515882098,0.28700000000000003,0.5049823623258991,123
WAB,264.78,45266042880,170517190,38.767204,4.054141,,20.684,30.197493582388258,0.11096,0.06064,,0.53021,5933000192.0,764000000.0,1499000000.0,0.19023657219546997,0.15008001,0.104770005,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,217.57,-0.217,0.2692307692307692,0.5000000000000001,0.34810951760104303,0.730632911392405,,0.4619932995560544,0.8288560754314179,0.6153846153846154,0.5641025641025642,0.7186602870813398,1.0,0.7454007083999875,0.3915,0.5046478319446159,124
LII,561.01,19676182528,34796050,24.627304,16.783642,,18.411,25.15814157780335,0.75833,0.16916999,,1.5224000000000002,1770700032.0,34700000.0,782100000.0,0.2415166532364137,0.19749,0.1551,Lennox International,Industrials,Building Products,719.78,0.2206,0.7435897435897436,0.6578947368421053,0.47848761408083446,0.1534177215189873,,0.5083474540079177,0.06529087351005158,0.038461538461538464,0.34615384615384615,0.1827751196172249,1.0,0.3265362755485322,0.6103,0.5036756777899043,125
CSX,42.31,78677843968,1859556799,27.474028,5.9810576,,15.18,45.98354410753945,0.22511,0.0686,,1.48222,19505999872.0,675000000.0,1711000000.0,-0.20560242987019417,0.32724997,0.20501,CSX Corporation,Industrials,Rail Transportation,,,0.6538461538461539,0.17105263157894732,0.7783572359843545,0.5382278481012658,,0.5353709673776803,0.5523928126667852,0.5128205128205129,0.06410256410256411,0.1961722488038277,1.0,0.46509762767873797,0.5,0.5036542455018727,126
REG,76.85,14351334400,182906561,27.251774,2.0978925,,18.948,17.338979233821277,0.07683,0.03153,,0.69389,4983275008.0,111435000.0,827692000.0,0.08067673982186774,0.38762,0.32740003,Regency Centers,Real Estate,Retail REITs,55.76,-0.3781,0.6961538461538462,0.7373294346978557,0.5079278294149808,0.6731182795698926,,0.6536323474591439,0.4931506849315069,0.4119106699751861,0.3138957816377171,0.7818181818181817,1.0,0.6001550636725184,0.31095,0.50319008752883,127
HAL,35.11,29549510656,837548345,23.406668,2.8025224,,8.629,17.673152306220096,0.12274,0.07374,,0.7916200000000001,8316000256.0,2206000128.0,1672000000.0,0.10745496208361094,0.14902,0.05783,Halliburton,Energy,Oil & Gas Equipment & Services,33.27,-0.0552,0.4475524475524475,0.6453947368421052,0.583975346687211,0.30909090909090914,,0.4965033600431682,0.5853051058530511,0.2850678733031674,0.6777389277389277,0.259504132231405,1.0,0.5615232078253103,0.4724,0.5031169779714364,128
GD,351.42,95020376064,270389759,22.730919,3.702978,,16.131,24.001105345794393,0.17658001,0.05989,,0.38205,9788999680.0,2332999936.0,3959000000.0,0.04542790335010327,0.1014,0.08011,General Dynamics,Industrials,Aerospace & Defense,202.48,-0.7356,0.7692307692307693,0.7236842105263158,0.6610169491525423,0.7819409282700422,,0.7339682142949174,0.6313823163138231,0.6410256410256411,0.7307692307692308,0.8392344497607656,1.0,0.7684823275738921,0.13219999999999998,0.5018894568966941,129
TGT,116.69,53023838208,452806418,14.144242,3.4085996,,8.615,11.846255184986596,0.25094998,0.052410003,,1.3206200000000001,20470999040.0,3822000128.0,4476000000.0,-0.04137895063585273,0.04626,0.03576,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,69.68,-0.6747,0.934656741108354,0.8592836257309941,0.8870056497175142,0.5214814814814814,,0.8006068745095859,0.314262691377921,0.5659340659340659,0.8030626780626781,0.4310160427807487,1.0,0.6228550956310828,0.16265000000000002,0.5009861799861257,130
PANW,148.7,120160681984,808074532,94.11392,11.129406,,80.898,34.63043460257075,0.16259001,0.03211,,0.04887,459000000.0,4536000000.0,3469800000.0,0.24641755674072519,0.1542,0.12956999,Palo Alto Networks,Information Technology,Systems Software,154.79,0.0393,0.07925407925407929,0.44049489395129615,0.04937361827560796,0.3791549295774648,,0.23706938026461205,0.5789251844046365,0.8842490842490842,0.7146984470928134,0.9522727272727273,1.0,0.8260290886038522,0.51965,0.49734155524357726,131
RCL,315.09,85929123840,270528303,20.198076,8.48933,,16.07,69.52194485436893,0.47731,0.07814,,2.1509,22036000768.0,826000000.0,1236000000.0,,0.21977,0.23797001,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",,,0.8018394648829432,0.09462486002239642,0.576271186440678,0.4511111111111112,,0.4809616556142822,0.26027397260273977,0.6121112929623568,0.19818376068376067,0.312039312039312,1.0,0.4765216676576339,0.5,0.4874669963794072,132
VZ,49.25,207687254016,4217000000,12.130542,1.9882922,,7.496,10.97596734045027,0.17069,0.05014,,1.7478,184813993984.0,19047999488.0,18922000000.0,,0.20989001,0.124280006,Verizon,Communication Services,Integrated Telecommunication Services,32.57,-0.5122,0.8618881118881118,0.7236842105263158,0.8673544583640382,0.6034782608695652,,0.7641012604120077,0.4470734744707347,0.49358974358974356,0.33946488294314375,0.1669421487603306,1.0,0.48941404995279053,0.2439,0.48734895363240033,133
STZ,156.41,27230023680,173384625,24.554161,3.5170445,,10.693,14.049854847531087,0.14454001,0.08804,,1.3329300000000002,10663799808.0,152400000.0,1938100000.0,0.049082528361372946,0.33917,0.11826,Constellation Brands,Consumer Staples,Distillers & Vintners,117.74,-0.3284,0.6406120760959471,0.8029970760233919,0.7740112994350282,0.49333333333333335,,0.677738446221925,0.6124093473005641,0.2765567765567765,0.04344729344729344,0.3711229946524064,1.0,0.46070728239140807,0.3358,0.4867052767755257,134
HUBB,526.73,28001808384,53161602,31.845825,7.2897754,,21.252,32.01304262489997,0.24542,0.10027,,0.64473,2487300096.0,497900000.0,874700000.0,0.24441808658920183,0.19126,0.15178001,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,532.12,0.0101,0.5384615384615384,0.39473684210526316,0.29595827900912647,0.409957805907173,,0.4097786163707753,0.48656822629425367,0.2948717948717949,0.3846153846153846,0.5980861244019139,1.0,0.5528283060366694,0.50505,0.4836495922389387,135
SO,94.3,103834198016,1101104843,23.457712,2.9304826,,12.985,124.65089797839136,0.11043,0.03281,,1.90586,74074996736.0,1639000064.0,833000000.0,,0.12735,0.14689,Southern Company,Utilities,Electric Utilities,,,0.41191066997518605,0.32456140350877183,0.6391470749043192,0.18279569892473113,,0.38960371182825204,0.34600088378258953,0.32478632478632474,0.934656741108354,0.3102639296187683,1.0,0.5831415758592072,0.5,0.48214669310469005,136
KMI,32.73,72817909760,2224806397,23.89051,2.3366888,,14.953,25.18779306814251,0.09826,0.040960003,,0.9971,32355000320.0,67000000.0,2891000000.0,-0.04755321900193199,0.30257,0.18043,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,,,0.4015151515151515,0.34144736842105267,0.12172573189522348,0.49333333333333335,,0.33950539629119025,0.8156911581569116,0.9404223227752639,0.26340326340326337,0.21322314049586774,1.0,0.6465479769662613,0.5,0.48046388294348197,137
MRSH,179.32,87850606592,484124253,21.271648,5.7579556,,13.509,17.56660799680064,0.29352,0.075100005,,1.40052,21449000960.0,2687000064.0,5001000000.0,0.18636959902578942,0.25444,0.15418,Marsh McLennan,Financials,Insurance Brokers,248.22,0.2776,0.33829059829059827,0.3984375,0.4576271186440678,0.1733333333333333,,0.34192213756699985,0.12328767123287672,0.16591251885369532,0.6488888888888888,0.16363636363636364,1.0,0.4203450885223649,0.6388,0.4802790202790412,138
CHD,103.08,24752609280,236694241,34.13245,6.0925584,,19.077,22.646486075022874,0.1762,0.08202,,0.59517,2382000128.0,409000000.0,1093000000.0,0.15661767246672476,0.18556,0.11878,Church & Dwight,Consumer Staples,Household Products,105.9,0.0266,0.2485525227460711,0.5778508771929824,0.20903954802259886,0.3807407407407408,,0.3540459221755983,0.4931506849315069,0.3923076923076923,0.29665242165242167,0.8203208556149734,1.0,0.6004863309013189,0.5133,0.4793576554867891,139
ERIE,273.04,14277226496,46189068,22.019356,6.1836715,,16.859,29.35260913972747,0.30444,0.15170999,,0.023530000000000002,54325000.0,600384000.0,486404000.0,0.24181783641778054,0.20115,0.16038,Erie Indemnity,Financials,Insurance Brokers,372.83,0.2677,0.3247863247863247,0.1293174342105263,0.3220338983050847,0.1333333333333333,,0.22736774765881723,0.10958904109589042,0.04675716440422323,0.7299145299145299,1.0,1.0,0.5772521470829287,0.63385,0.4774317484513182,140
CPAY,352.7,24905693184,69958056,23.466402,6.3002396,,13.781,14.107765021760077,0.29071,0.054980002,,2.3652,10001686528.0,2496920064.0,1765389000.0,0.17597781444463934,0.40941003,0.23625,Corpay,Financials,Transaction & Payment Processing Services,566.11,0.377,0.27076923076923076,0.5250822368421053,0.43502824858757067,0.12000000000000002,,0.3377199290497267,0.1506849315068493,0.24038461538461536,0.21675213675213673,0.05454545454545457,1.0,0.3324734276378112,0.6885,0.47672033207685716,141
PNR,102.03,16725906432,163641880,25.961832,4.3088813,,18.672,24.159911067456306,0.17478001,0.0805,,0.4235,1638599936.0,101600000.0,692300000.0,0.07776249558724424,0.20087999,0.15656,Pentair,Industrials,Industrial Machinery & Supplies & Components,66.72,-0.5293,0.6794871794871795,0.7105263157894737,0.46544980443285533,0.6793248945147679,,0.6336970485560691,0.6445472335883294,0.3974358974358974,0.2948717948717949,0.8258373205741627,1.0,0.6325384492940369,0.23535,0.4740685793181334,142
URI,909.11,57846804480,62998147,23.52769,6.3961926,,16.27,87.38187987915408,0.28357,0.08653,,1.74732,15669999616.0,459000000.0,662000000.0,-0.03774599970221937,0.25166,0.15492,United Rentals,Industrials,Trading Companies & Distributors,,,0.7564102564102564,0.026315789473684223,0.6479791395045631,0.4869198312236288,,0.4794062541530332,0.40757872264721584,0.3717948717948718,0.16666666666666666,0.169377990430622,1.0,0.4230836503078752,0.5,0.4735631015305304,143
PAYX,91.24,32752189440,358967450,20.642532,8.441113,,12.648,19.16341316482359,0.40884998,0.116359994,,1.2981399999999998,5036899840.0,1523200000.0,1709100000.0,0.05490166075087788,0.41667,0.26446,Paychex,Industrials,Human Resource & Employment Services,68.07,-0.3404,0.8461538461538461,0.8552631578947368,0.8826597131681877,0.3714767932489452,,0.738888377616429,0.19694004625511474,0.21794871794871792,0.025641025641025644,0.2095693779904306,1.0,0.3300198335670578,0.3298,0.4730358905575146,144
KKR,101.18,93694746624,891451844,43.23932,3.3135746,,,14.396100669571451,0.08946,,,0.74351,56062472192.0,46111473664.0,6508342000.0,,0.32793,0.09182,KKR & Co.,Financials,Asset Management & Custody Banks,105.79,0.0436,0.04119658119658123,0.5092516447368421,,0.29333333333333333,,0.2812605197555856,0.863013698630137,,0.4463247863247863,0.32727272727272727,1.0,0.6591528030569126,0.5218,0.47194938267868314,145
NEE,92.18,192059047936,2083521964,27.933334,3.5161734,,21.102,59.81284582248521,0.083739996,0.025710002,,1.4624199999999998,97220001792.0,2812000000.0,3211000000.0,,0.24445999,0.24934,NextEra Energy,Utilities,Multi-Utilities,,,0.11786600496277917,0.6622807017543859,0.01585565882996173,0.1174193548387097,,0.22835543009645914,0.869200176756518,0.8311965811965812,0.3465674110835401,0.7700879765395894,1.0,0.7634104291152457,0.5,0.47077700781257215,146
NDSN,290.17,16198309888,55703436,34.13765,5.201671,,19.97,24.501501082262543,0.17473,0.080170006,,0.66986,2084673024.0,121788000.0,661115000.0,0.1271233272754797,0.24996,0.18386,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,225.9,-0.2845,0.44871794871794873,0.6973684210526316,0.40026075619295964,0.5895358649789029,,0.5339707477356107,0.6577121508628359,0.41025641025641024,0.1794871794871795,0.5578947368421052,1.0,0.5610700954897062,0.35775,0.4702572855798903,147
DASH,176.29,75980726272,406334617,89.487305,7.63028,,61.069,42.16466496781354,0.10439,0.03234,,0.32749,3289999872.0,5505999872.0,1802000000.0,0.5821505139890348,0.052589998,0.06816,DoorDash,Consumer Discretionary,Specialized Consumer Services,162.18,-0.087,0.053232998885172765,0.18085106382978725,0.014830508474576233,0.49333333333333335,,0.1855619761307174,0.8082191780821918,0.9138025095471904,0.8944978632478633,0.7798525798525798,1.0,0.879274426145965,0.4565,0.4673652981822424,148
SPGI,417.48,126412947456,298800000,28.49693,4.0075645,,18.534,23.169528492668622,0.13087,0.06656,,0.37912,13706000384.0,1800999936.0,5456000000.0,0.29470163396668414,0.38252997,0.29154,S&P Global,Financials,Financial Exchanges & Data,605.45,0.3105,0.1897435897435897,0.24013157894736842,0.20903954802259883,0.19999999999999996,,0.20972867917838922,0.5616438356164384,0.1808069381598793,0.28427350427350423,0.5818181818181818,1.0,0.5217084919736008,0.65525,0.46593216070583643,149
LEN,116.46,28764076032,215769742,14.593985,1.3099082,,8.423,1020.6179623177093,0.08406,0.04717,,0.27728,6139151872.0,9881065472.0,28183000.0,-0.7936693239469426,0.0769,0.06079,Lennar,Consumer Discretionary,Homebuilding,18.7,-5.2294,0.9559643255295429,0.029955207166853338,0.9364406779661016,0.8522222222222223,,0.69364560822118,0.8356164383561644,0.8707037643207857,0.7678952991452992,0.8348894348894348,1.0,0.8618209873423368,0.0,0.4582312097129972,150
CCL,31.99,44220321792,1236706612,15.836634,3.41664,,9.831,16.962148750287685,0.25632998,0.05409,,2.27882,27992999936.0,1928000000.0,2607000000.0,,0.09652001,0.10366999,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",12.69,-1.5205,0.9119286510590858,0.7413213885778275,0.8940677966101696,0.7466666666666667,,0.8234961257284373,0.589041095890411,0.8060556464811783,0.7045940170940171,0.2845208845208846,1.0,0.6768423287972982,0.0,0.4574342262042776,151
DXCM,73.08,28502388736,384864842,34.96651,10.241032,,23.654,26.459699903453398,0.34497002,0.088870004,,0.50852,1396400000.0,1998700032.0,1077200000.0,0.5233789965598488,0.25643,0.17939,Dexcom,Health Care,Health Care Equipment,100.48,0.2727,0.2818181818181818,0.3601108033240997,0.13559322033898302,0.14711111111111114,,0.23115832914809392,0.22590286425902864,0.2685185185185185,0.25726495726495724,0.6667768595041322,1.0,0.4836926399093273,0.63635,0.4563685751791647,152
AMD,200.15,326326714368,1630410843,76.98077,5.178525,,47.41,48.452370359020044,0.07082,0.032,,0.06359,4006000128.0,10552000512.0,6735000000.0,0.29308334009308634,0.17059,0.12515001,Advanced Micro Devices,Information Technology,Semiconductors,150.0,-0.3344,0.12529137529137527,0.3043990573448546,0.1304347826086957,0.6503286384976525,,0.30261346343564455,0.8596417281348788,0.8987179487179487,0.6291079812206574,0.9363636363636364,1.0,0.8647662588874244,0.3328,0.4552262769243317,153
AME,233.51,53930057728,230203873,36.485935,5.0318923,,23.567,31.69051202951275,0.14594,0.07882,,0.24194,2571507968.0,457951008.0,1701773000.0,0.17471798375175562,0.27523002,0.19999,Ametek,Industrials,Electrical Components & Equipment,187.12,-0.2479,0.3461538461538462,0.4078947368421053,0.24380704041720996,0.6280168776371309,,0.4064681252625731,0.7235367372353674,0.43589743589743585,0.10256410256410256,0.8660287081339714,1.0,0.6256053967661754,0.37605,0.44908519303344446,154
CPB,26.83,7998941696,298134245,13.829897,2.0204835,,8.255,11.346016590070922,0.14815,0.05685,,1.8456700000000001,7306999808.0,168000000.0,705000000.0,-0.09111729039277427,0.14232,0.056900002,Campbell's Company (The),Consumer Staples,Packaged Foods & Meats,0.55,-47.5328,0.9673283705541771,0.8874269005847953,0.943502824858757,0.6903703703703703,,0.872157116592025,0.5527800161160354,0.508058608058608,0.49358974358974356,0.31122994652406416,1.0,0.5731316628576902,0.0,0.4485379065216313,155
ALLE,162.14,13949220864,86031953,21.94046,6.749365,,15.663,23.930727164179103,0.36084,0.11238,,1.04,2150299904.0,356200000.0,582900000.0,0.0956321506339004,0.21409,0.15829,Allegion,Industrials,Building Products,110.35,-0.4693,0.8076923076923077,0.736842105263158,0.6870925684485006,0.44843881856540085,,0.6700164499923418,0.3022593844511653,0.24358974358974358,0.2564102564102564,0.3301435406698565,1.0,0.4264805850242044,0.26535,0.4472659037533707,156
GRMN,248.9,47911743488,192334806,30.690506,5.3432655,,21.971,38.67280933731536,0.19783,0.11371,,0.021840000000000002,195988000.0,2737848064.0,1238900000.0,0.20798051096738357,0.28902,0.22964,Garmin,Consumer Discretionary,Consumer Electronics,207.62,-0.1988,0.3614827201783723,0.26707726763717804,0.23728813559322032,0.62,,0.37146203085219265,0.6712328767123288,0.353518821603928,0.11378205128205128,1.0,1.0,0.6277067499196616,0.4006,0.44717839827818284,157
NVR,7580.6,21524598784,2793760,17.361212,5.4907494,,11.24,19.624693004817598,0.33185002,0.18278,,0.28342,1095367040.0,1883843968.0,1096812000.0,-0.16017403086573778,0.17357999,0.12836,"NVR, Inc.",Consumer Discretionary,Homebuilding,4349.5,-0.7429,0.8678929765886287,0.6982082866741322,0.809322033898305,0.5777777777777778,,0.738300268734711,0.5068493150684932,0.11647572285870157,0.3036858974358974,0.8073710073710073,1.0,0.54687638854682,0.12855,0.44654419119385386,158
ELV,342.93,75686248448,220704667,13.602936,1.7249218,,8.016,23.845698943919345,0.1325,0.043509997,,0.7438800000000001,32750000128.0,36115001344.0,3174000000.0,-0.2405785022131265,0.0154,0.02843,Elevance Health,Health Care,Managed Health Care,164.24,-1.088,0.9447552447552447,0.5023084025854109,0.864406779661017,0.8057777777777778,,0.7793120511948626,0.5207970112079701,0.6436372269705604,0.8818376068376068,0.4261157024793389,1.0,0.6944775094990951,0.0,0.4463785952929757,159
META,655.66,1658528202752,2187177748,27.936089,7.635762,,16.312,35.96972831230345,0.30238,0.16212,,0.39164,85080997888.0,81592000512.0,46109000000.0,0.33708391235753266,0.41314998,0.30084,Meta Platforms,Communication Services,Interactive Media & Services,743.42,0.118,0.5396270396270396,0.17105263157894737,0.38098747236551217,0.29507246376811597,,0.34668490183490375,0.2166874221668742,0.033216783216783216,0.031215161649944256,0.7223140495867769,1.0,0.4006866833240757,0.5589999999999999,0.4451113864732352,160
WEC,114.34,37213265920,325461519,23.771309,2.7335103,,15.555,86.40182475040632,0.11576,0.03002,,1.5878800000000002,22314199040.0,27600000.0,430700000.0,,0.22975,0.15893,WEC Energy Group,Utilities,Electric Utilities,,,0.3465674110835401,0.4934210526315789,0.17987971569163475,0.215483870967742,,0.3088380125936239,0.24790101634997788,0.5273504273504274,0.3792390405293631,0.5730205278592374,1.0,0.5455022024178011,0.5,0.44446885501221867,161
PFE,26.65,151524114432,5685707552,19.595589,1.6328657,,7.738,15.406620684494154,0.085760005,,,0.6653100000000001,61937999872.0,14986000384.0,9835000000.0,-0.30946680526097925,0.24628,0.124180004,Pfizer,Health Care,Pharmaceuticals,9.66,-1.7581,0.7606060606060606,0.7867036011080333,0.8983050847457628,0.8226666666666667,,0.8170703532816308,0.7235367372353674,,0.291025641025641,0.5186776859504132,1.0,0.6333100160528554,0.0,0.44430212766178456,162
IEX,207.48,15620605952,74849436,32.368176,3.8430762,,18.023,25.904819157545607,0.1234,0.06627,,0.48251,1942700032.0,580000000.0,603000000.0,0.06973031039707123,0.20698,0.13975,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,121.97,-0.701,0.4999999999999999,0.631578947368421,0.5176010430247717,0.7562869198312236,,0.6013667275561041,0.8025262408824053,0.5512820512820513,0.2692307692307692,0.799043062200957,1.0,0.6844164247192366,0.14950000000000002,0.4413824608244456,163
NWSA,23.65,13748874240,369468728,30.714287,1.4999683,,12.36,24.078588861646235,0.06329,0.03943,,0.30892,2923000064.0,2056000000.0,571000000.0,-0.12590896795592,0.17062001,0.13346,News Corp (Class A),Communication Services,Publishing,13.66,-0.7308,0.35547785547785554,0.4473684210526316,0.5136330140014738,0.8678260869565217,,0.5460763443721206,0.7926525529265255,0.7467948717948718,0.49358974358974356,0.8380165289256197,1.0,0.7742107394473521,0.1346,0.43851940539208023,164
ZTS,128.78,56752472064,422127709,21.42762,16.428116,,15.092,24.85872626544021,0.65992,0.15255,,2.7958600000000002,9313000448.0,2312000000.0,2283000000.0,0.19854440568989773,0.34688,0.28235,Zoetis,Health Care,Pharmaceuticals,140.86,0.0858,0.7237762237762239,0.44898430286241925,0.4915254237288135,0.11333333333333333,,0.4444048209251975,0.09688667496886674,0.06220322886989553,0.08846153846153847,0.05586776859504135,1.0,0.26068384217906837,0.5429,0.43787264786858626,165
GWW,1127.07,53910286336,47549337,31.847132,14.305278,,18.925,34.337761997452226,0.46098998,0.19034,,0.6911400000000001,2862000128.0,585000000.0,1570000000.0,0.3203987137145641,0.14734,0.09508,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,1118.97,-0.0072,0.5256410256410257,0.3026315789473684,0.439374185136897,0.17907172995780588,,0.3616796299207743,0.11795054260807684,0.01282051282051282,0.5897435897435898,0.5311004784688996,1.0,0.4503230247282158,0.4964,0.43772862665432494,166
AKAM,94.17,13547788288,143865237,27.615835,2.7433217,,16.077,16.24622053377847,0.091730006,0.03576,,1.14024,5675387904.0,1186532992.0,833904000.0,-0.009962779112877795,0.13652,0.10742,Akamai Technologies,Information Technology,Internet Services & Infrastructure,40.54,-1.3231,0.647047397047397,0.7580518460329929,0.6610169491525423,0.864413145539906,,0.7326323344432095,0.7348788198103267,0.8408424908424909,0.78602383531961,0.2204545454545455,1.0,0.7164399382853947,0.0,0.435531301626472,167
ARES,123.16,40350248960,216852343,72.44706,9.005558,,35.63,14.946501840056749,0.13579,,,1.47431,12726283264.0,1499960064.0,2699645000.0,,0.16792999,0.09415,Ares Management,Financials,Asset Management & Custody Banks,147.65,0.1659,0.014188034188034165,0.46175986842105265,0.0056497175141242955,0.05333333333333339,,0.13373273836413613,0.5205479452054794,,0.810940170940171,0.1454545454545455,1.0,0.619235665400049,0.58295,0.4347953747774599,168
COR,361.08,70241140736,194530682,43.29496,36.807335,,15.838,21.90149561213281,1.33467,0.03325,,4.72584,9905211392.0,1753122048.0,3207139000.0,0.1327139190078339,0.01181,0.0049900003,Cencora,Health Care,Health Care Distributors,329.05,-0.0973,0.2081585081585081,0.5911819021237305,0.4067796610169492,0.07111111111111114,,0.3193077956025747,0.0323785803237858,0.8499525166191833,0.9155982905982906,0.03735537190082646,1.0,0.5670569518884172,0.45135000000000003,0.4340619664330055,169
RTX,204.92,275061571584,1342287676,41.314514,4.2158537,,21.003,36.930930663802364,0.109519996,0.03877,,0.5951299999999999,39956000768.0,7434999808.0,7448000000.0,0.1924114973812372,0.110240005,0.07598,RTX Corporation,Industrials,Aerospace & Defense,133.55,-0.5344,0.23076923076923075,0.24999999999999997,0.33507170795306396,0.7049789029535865,,0.3802049604189703,0.8420209927059241,0.8974358974358975,0.6794871794871795,0.6650717703349283,1.0,0.8168031679927859,0.2328,0.4303925281448361,170
